User_ID,IP,Latitude,Longitude,PostCode,City,State,Country
3567,192.146.251.1,-33.8365,151.086,,Rhodes,NSW,AU
3568,192.147.246.1,-27.4672,153.027,,Brisbane (7),,AU
3569,192.148.223.1,-37.888,145.085,,Malvern East,VIC,AU
3570,192.149.20.1,-33.756,151.245,,Allambie Heights (6),,AU
3571,192.150.234.1,-35.2417,149.093,,Bruce,SA,AU
3572,192.152.119.1,-37.8109,144.97,,Melbourne (8),,AU
3573,192.153.158.1,-34.8662,147.582,,Junee,NSW,AU
3574,192.153.196.1,-37.8308,144.966,,Southbank,VIC,AU
3575,192.156.207.1,-37.7273,145.054,,Bundoora,VIC,AU
3576,192.160.19.1,-35.2723,149.13,,Braddon,ACT,AU
3577,192.160.171.1,-33.8635,151.195,,Pyrmont,NSW,AU
3578,192.160.229.1,-33.8642,151.217,,Sydney,NSW,AU
3579,192.188.115.1,-36.2547,144.9562,3621,Tongala,VIC,AU
3580,192.189.208.1,-37.8125,144.975,,East Melbourne,,AU
3581,192.189.229.1,-33.8501,151.045,,Lidcombe,NSW,AU
3582,192.190.208.1,-37.8146,144.963,,Melbourne (25),,AU
3583,192.190.210.1,-37.8149,144.963,,Melbourne,VIC,AU
3584,192.195.34.1,-37.822,144.953,,Docklands,VIC,AU
3585,192.195.112.1,-33.8186,151.093,,Meadowbank (3),,AU
3586,192.195.152.1,-34.8348,138.49,,Exeter,NSW,AU
3587,192.203.176.1,-27.4518,153.029,,Bowen Hills,,AU
3588,192.207.36.1,-37.8204,145,,Melbourne,VIC,AU
3589,192.207.121.1,-37.7265,145.054,,Bundoora,VIC,AU
3590,192.207.151.1,-36.6768,143.996,,Victoria,,AU
3591,192.207.165.1,-38.6667,146.4333,3966,Welshpool,VIC,AU
3592,192.231.136.1,-37.8268,145.007,,Richmond,VIC,AU
3593,192.231.166.1,-33.7924,151.12,,North Ryde,,AU
3594,192.231.168.1,-33.8149,151.166,,Lane Cove,NSW,AU
3595,192.231.193.1,-27.4984,152.971,,Indooroopilly,QLD,AU
3596,192.245.192.1,-37.835,144.96,,South Melbourne,,AU
3597,192.251.195.1,-33.8236,151.201,,Crows Nest (1),,AU
3598,192.251.207.1,-35.326,149.096,,Deakin,VIC,AU
3599,198.15.32.1,-27.4799,153.012,,Brisbane,QLD,AU
3600,198.22.47.1,-37.8574,144.981,,St Kilda (City of Port Phillip),,AU
3601,198.22.61.1,-33.753,151.146,,Gordon,NSW,AU
3602,198.142.64.1,-33.682,151.029,,Dural,NSW,AU
3603,198.142.132.1,-34.7582,138.68,,Salisbury Heights,,AU
3604,202.0.0.1,-31.96,115.875,,East Perth,,AU
3605,202.0.69.1,-33.7967,151.162,,Chatswood West,,AU
3606,202.0.85.1,-37.8377,145.281,,Bayswater,VIC,AU
3607,202.0.98.1,-31.9944,115.886,,Kensington,NSW,AU
3608,202.0.99.1,-16.744,145.671,,Palm Cove,QLD,AU
3609,202.0.102.1,-35.3451,149.053,,Stirling,SA,AU
3610,202.0.113.1,-32.2431,147.3559,2873,Tottenham,NSW,AU
3611,202.0.150.1,-37.8526,145.102,,Burwood,VIC,AU
3612,202.0.153.1,-33.785,150.902,,Sydney,NSW,AU
3613,202.1.234.1,-37.8764,145.147,,Mount Waverley,VIC,AU
3614,202.1.238.1,-21.1785,149.164,,Paget,QLD,AU
3615,202.2.56.1,-37.8166,144.962,,Melbourne,VIC,AU
3616,202.2.60.1,-37.8405,144.977,,Melbourne,VIC,AU
3617,202.3.67.1,-33.8646,151.21,,Sydney (22),,AU
3618,202.3.74.1,-33.8639,151.204,,Sydney,NSW,AU
3619,202.3.132.1,-37.8975,145.142,,Mount Waverley (3),,AU
3620,202.3.137.1,-37.8238,145.097,,Surrey Hills,VIC,AU
3621,202.4.30.1,-33.8783,151.206,,Sydney,NSW,AU
3622,202.4.166.1,-31.9454,115.845,,West Perth,,AU
3623,202.4.190.1,-33.7949,151.178,,Chatswood,NSW,AU
3624,202.4.240.1,-33.7756,151.051,,Carlingford,NSW,AU
3625,202.5.0.1,-33.8842,151.128,,Ashfield,NSW,AU
3626,202.5.6.1,-27.4648,153.028,,Spring Hill,QLD,AU
3627,202.5.162.1,-34.9157,138.577,,Thebarton,SA,AU
3628,202.5.168.1,-22.9114,139.9093,4829,Boulia,QLD,AU
3629,202.6.74.1,-33.8821,151.202,,Ultimo,NSW,AU
3630,202.6.78.1,-34.9228,138.603,,5000,,AU
3631,202.6.83.1,-34.289,146.044,,Griffith,NSW,AU
3632,202.6.248.1,-26.1892,152.659,,Gympie,QLD,AU
3633,202.7.184.1,-27.25,152.8333,4520,Kobble,QLD,AU
3634,202.7.249.1,-33.7,150.5833,2777,Valley Heights,NSW,AU
3635,202.7.251.1,-28.4732,152.5494,2475,Urbenville,NSW,AU
3636,202.8.8.1,-33.8324,151.127,,Gladesville,NSW,AU
3637,202.8.64.1,-33.8291,151.244,,Mosman,NSW,AU
3638,202.8.76.1,-33.8781,151.207,,Haymarket,,AU
3639,202.9.28.1,-33.7449,151.288,,Dee Why,NSW,AU
3640,202.9.33.1,-33.7974,151.178,,Chatswood,NSW,AU
3641,202.9.78.1,-33.8786,151.208,,Haymarket (3),,AU
3642,202.10.128.1,-28.0771,153.388,,Robina,QLD,AU
3643,202.12.68.1,-31.936,115.828,,West Leederville,,AU
3644,202.12.86.1,-32.2297,115.834,,Orelia,WA,AU
3645,202.12.93.1,-33.8462,151.211,,Milsons Point (9),,AU
3646,202.12.107.1,-33.8786,151.2,,Ultimo,NSW,AU
3647,202.12.120.1,-35.2733,149.115,,Acton,ACT,AU
3648,202.14.0.1,-34.2873,146.046,,Griffith,NSW,AU
3649,202.14.113.1,-37.8175,145.119,,Box Hill,VIC,AU
3650,202.14.126.1,-34.4249,150.893,,Wollongong,NSW,AU
3651,202.14.155.1,-33.8682,151.212,,Sydney,NSW,AU
3652,202.14.177.1,-34.4072,150.893,,North Wollongong (3),,AU
3653,202.14.182.1,-37.8161,144.984,,East Melbourne,,AU
3654,202.14.186.1,-35.3416,149.086,,Phillip,NSW,AU
3655,202.14.210.1,-37.8348,144.962,,South Melbourne,,AU
3656,202.14.212.1,-33.869,151.21,,Sydney,NSW,AU
3657,202.14.215.1,-31.909,115.809,,Osborne Park,,AU
3658,202.14.229.1,-37.8146,144.97,,Melbourne (27),,AU
3659,202.20.16.1,-34.7462,138.638,,Edinburgh,,AU
3660,202.20.67.1,-33.9158,151.227,,Kensington,NSW,AU
3661,202.22.160.1,-16.8833,145.7167,4870,Freshwater,QLD,AU
3662,202.22.162.1,-33.9346,150.916,,Liverpool,NSW,AU
3663,202.27.15.1,-33.895,151.195,,Eveleigh,NSW,AU
3664,202.38.144.1,-33.8646,151.209,,Sydney,NSW,AU
3665,202.38.162.1,-35.0063,117.898,,Spencer Park,,AU
3666,202.40.163.1,-33.7518,151.147,,Gordon,NSW,AU
3667,202.40.165.1,-27.4051,153.063,,Nundah (2),,AU
3668,202.41.14.1,-33.7907,150.83,,Minchinbury,NSW,AU
3669,202.43.4.1,-33.8795,151.21,,Surry Hills,NSW,AU
3670,202.43.224.1,-35.1167,137.65,5576,Yorketown,SA,AU
3671,202.43.232.1,-31.4579,152.7262,2446,Wauchope,NSW,AU
3672,202.44.75.1,-26.6723,153.088,,Buderim (11),,AU
3673,202.44.98.1,-33.889,151.251,,Woollahra,NSW,AU
3674,202.45.104.1,-23.8883,151.2538,4680,Telina,QLD,AU
3675,202.45.120.1,-35.6034,138.1032,5204,Normanville,SA,AU
3676,202.47.86.1,-37.8131,144.973,,Melbourne (530),,AU
3677,202.52.37.1,-33.8369,151.208,,North Sydney,,AU
3678,202.52.45.1,-34.4239,150.891,,Wollongong,NSW,AU
3679,202.52.60.1,-33.8671,151.207,,Sydney,NSW,AU
3680,202.52.129.1,-23.5595,145.284,,Barcaldine,QLD,AU
3681,202.52.145.1,-37.8007,145.003,,Abbotsford,VIC,AU
3682,202.53.48.1,-34.3167,149.8167,2580,Richlands,NSW,AU
3683,202.53.192.1,-33.7793,151.128,,Macquarie Park,NSW,AU
3684,202.58.100.1,-33.755,151.152,,Gordon,NSW,AU
3685,202.58.226.1,-38.0187,145.205,,Dandenong South,,AU
3686,202.58.231.1,-31.71,148.67,,Gilgandra,NSW,AU
3687,202.58.233.1,-33.8386,151.207,,North Sydney,,AU
3688,202.58.246.1,-37.918,145.155,,Monash,SA,AU
3689,202.59.247.1,-35.2413,149.071,,Belconnen,ACT,AU
3690,202.61.238.1,-37.8187,144.959,,Melbourne (11),,AU
3691,202.63.37.1,-38.0667,144.3333,3213,Lovely Banks,VIC,AU
3692,202.65.76.1,-31.8747,116.138,6081,Parkerville,WA,AU
3693,202.67.78.1,-33.2855,151.4537,2259,Tacoma,NSW,AU
3694,202.69.133.1,-37.8134,144.971,,Melbourne (14),,AU
3695,202.69.208.1,-33.8685,151.194,,Pyrmont (5),,AU
3696,202.70.137.1,-33.8062,151.15,,Lane Cove West,,AU
3697,202.70.142.1,-37.8191,144.962,,Melbourne,VIC,AU
3698,202.70.143.1,-37.8481,144.979,,Melbourne (2),,AU
3699,202.71.160.1,-32.5086,115.736,6210,Silver Sands,WA,AU
3700,202.72.145.1,-33.4814,116.9005,6392,Darkan,WA,AU
3701,202.72.147.1,-33.6879,117.5584,6317,Katanning,WA,AU
3702,202.72.164.1,-32.5995,115.6449,6210,Wannanup,WA,AU
3703,202.72.190.1,-29.4361,116.2856,6620,Perenjori,WA,AU
3704,202.74.34.1,-37.815,144.963,,Melbourne,VIC,AU
3705,202.74.49.1,-32.0173,115.961,,Beckenham,WA,AU
3706,202.76.170.1,-26.3668,152.8557,4568,Pomona,QLD,AU
3707,202.80.64.1,-19.2684,146.803,,West End,QLD,AU
3708,202.83.112.1,-37.8282,145.03,,Melbourne,VIC,AU
3709,202.84.20.1,-33.7211,151.044,,Cherrybrook,NSW,AU
3710,202.87.10.1,-43.1262,147.2464,7155,Kettering,TAS,AU
3711,202.87.16.1,-33.2846,151.397,,Mardi,NSW,AU
3712,202.87.160.1,-38.2346,146.395,,Morwell,VIC,AU
3713,202.90.38.1,-33.8632,151.211,,Sydney,NSW,AU
3714,202.90.241.1,-34.7814,138.9181,5233,Gumeracha,SA,AU
3715,202.90.244.1,-38.2445,146.41,,Morwell,VIC,AU
3716,202.92.36.1,-26.3369,152.8225,4569,Cooran,QLD,AU
3717,202.94.64.1,-35.4155,149.069,,Greenway (242),,AU
3718,202.94.69.1,-37.9115,145.134,,Clayton,,AU
3719,202.94.71.1,-27.4537,153.031,,Fortitude Valley,QLD,AU
3720,202.94.78.1,-33.86,151.211,,Sydney,NSW,AU
3721,202.125.93.1,-33.8382,151.209,,North Sydney,,AU
3722,202.125.99.1,-37.9535,145.049,,Highett,VIC,AU
3723,202.125.111.1,-33.8683,151.204,,Sydney,NSW,AU
3724,202.125.160.1,-37.8524,144.981,,Melbourne,VIC,AU
3725,202.125.165.1,-33.9188,151.193,,Alexandria (1),,AU
3726,202.128.118.1,-33.797,151.179,,Chatswood,NSW,AU
3727,202.128.120.1,-33.7971,151.179,,Chatswood (1),,AU
3728,202.129.65.1,-31.9467,115.822,,Subiaco,WA,AU
3729,202.129.237.1,-35.2412,149.071,,Bruce,SA,AU
3730,202.130.32.1,-36.45,144.5167,3558,Hunter,VIC,AU
3731,202.131.95.1,-33.8878,151.194,,Chippendale,NSW,AU
3732,202.138.43.1,-28.0173,153.426,,Gold Coast,QLD,AU
3733,202.138.44.1,-26.3914,153.039,,Tewantin,QLD,AU
3734,202.138.57.1,-30.5401,139.306,,Nepabunna (Balcanoona),,AU
3735,202.138.198.1,-34.4167,150.5167,2575,Alpine,NSW,AU
3736,202.139.93.1,-34.0388,150.7111,2570,Kirkham,NSW,AU
3737,202.142.131.1,-12.3919,130.8625,810,Millner,NT,AU
3738,202.142.140.1,-38.1167,146.5667,3854,Glengarry,VIC,AU
3739,202.148.234.1,-19.1551,146.8485,4819,Magnetic Island,QLD,AU
3740,202.150.60.1,-27.4692,153.009,,Milton,NSW,AU
3741,202.153.210.1,-38.3693,142.467,,Warrnambool (2),,AU
3742,202.153.220.1,-38.6,145.6,3995,North Wonthaggi,VIC,AU
3743,202.155.160.1,-28.05,153.35,4213,Worongary,QLD,AU
3744,202.158.253.1,-31.9506,115.835,,West Perth,,AU
3745,202.159.176.1,-33.7984,151.2052,2068,Willoughby,NSW,AU
3746,202.164.26.1,-33.8642,151.211,,Sydney (30),,AU
3747,202.168.96.1,-35.8122,145.569,2714,Tocumwal,NSW,AU
3748,202.168.102.1,-38.4761,145.9469,3953,Leongatha,VIC,AU
3749,202.168.110.1,-26.7905,153.14,4551,Moffat Beach,QLD,AU
3750,202.168.114.1,-42.8091,147.2448,7011,Chigwell,TAS,AU
3751,202.168.118.1,-41.1814,145.9571,7316,Camena,TAS,AU
3752,202.168.127.1,-29.7,152.95,2460,South Grafton,NSW,AU
3753,202.171.171.1,-35.467,148.1126,,Green Valley,NSW,AU
3754,202.171.238.1,-36.7587,144.284,,Bendigo,VIC,AU
3755,202.173.134.1,-36.5052,148.3076,2625,Thredbo,NSW,AU
3756,202.176.15.1,-27.4856,152.992,,Toowong,QLD,AU
3757,202.182.71.1,-43.3142,147.0149,7117,Dover,TAS,AU
3758,202.182.81.1,-37.8167,145.3667,3766,Kalorama,VIC,AU
3759,202.182.136.1,-33.7393,151.069,,Pennant Hills (16),,AU
3760,202.191.4.1,-31.9364,115.842,,Leederville,WA,AU
3761,202.191.52.1,-33.7883,151.128,,Macquarie Park,NSW,AU
3762,203.0.1.1,-37.8366,145.166,,Forest Hill (19),,AU
3763,203.0.26.1,-33.8603,151.208,,The Rocks,NSW,AU
3764,203.0.41.1,-37.8135,144.973,,Melbourne (35),,AU
3765,203.0.80.1,-16.8878,145.696,,Redlynch,QLD,AU
3766,203.0.121.1,-35.343,149.086,,Woden (Penrhyn House),,AU
3767,203.0.129.1,-34.9365,138.66,,Burnside,SA,AU
3768,203.0.155.1,-33.9134,151.247,,Randwick,NSW,AU
3769,203.0.176.1,-34.923,138.604,,Adelaide (6),,AU
3770,203.0.226.1,-34.4251,150.856,,Figtree,NSW,AU
3771,203.0.228.1,-27.4442,152.993,,Ashgrove,QLD,AU
3772,203.1.19.1,-33.8553,151.163,,Drummoyne (Birkenhead Point Outlet),,AU
3773,203.1.24.1,-37.9085,145.245,,Rowville,VIC,AU
3774,203.1.48.1,-30.9849,151.5934,2354,Walcha,NSW,AU
3775,203.1.69.1,-16.8879,145.696,,Redlynch,QLD,AU
3776,203.1.92.1,-37.0333,141.7333,3409,Douglas,VIC,AU
3777,203.1.109.1,-31.9365,115.841,,Leederville,WA,AU
3778,203.1.110.1,-33.7725,151.082,,Epping,NSW,AU
3779,203.1.192.1,-37.8149,145.038,,Hawthorn,VIC,AU
3780,203.2.50.1,-30.45,153.0167,2454,Raleigh,NSW,AU
3781,203.2.96.1,-23.3539,150.521,,Park Avenue,,AU
3782,203.2.123.1,-28.0731,153.417,,Robina,QLD,AU
3783,203.2.124.1,-34.9206,138.604,,Adelaide,SA,AU
3784,203.2.144.1,-37.8837,145.006,,Elsternwick,VIC,AU
3785,203.2.149.1,-33.8928,151.204,,Redfern,NSW,AU
3786,203.2.192.1,-33.8232,151.194,,St Leonards,,AU
3787,203.2.199.1,-34.9502,138.607,,Unley,SA,AU
3788,203.2.200.1,-37.5823,144.1093,3345,Gordon,VIC,AU
3789,203.2.210.1,-27.7236,152.932,,Park Edge,,AU
3790,203.2.216.1,-32.932,151.64,,Glendale,NSW,AU
3791,203.2.239.1,-37.7374,145.004,,Preston,VIC,AU
3792,203.3.92.1,-27.4704,153.029,,Brisbane,QLD,AU
3793,203.3.100.1,-27.4671,153.03,,Brisbane (9),,AU
3794,203.3.104.1,-37.8175,145.121,,Box Hill,VIC,AU
3795,203.3.122.1,-34.0535,150.971,,Lucas Heights,,AU
3796,203.3.130.1,-33.8437,151.21,,Lavender Bay,NSW,AU
3797,203.3.144.1,-37.9124,145.153,,Mulgrave,VIC,AU
3798,203.3.166.1,-32.9124,151.721,,Lambton,,AU
3799,203.3.168.1,-34.1043,141.9165,2648,Wentworth,NSW,AU
3800,203.4.229.1,-35.309,149.133,,Barton,ACT,AU
3801,203.5.0.1,-33.9584,151.1,,Sydney,NSW,AU
3802,203.5.1.1,-37.9212,145.16,,Mulgrave,VIC,AU
3803,203.5.10.1,-27.4657,153.026,,Brisbane,QLD,AU
3804,203.5.13.1,-35.1211,138.523,,Morphett Vale,SA,AU
3805,203.5.16.1,-33.7972,151.098,,Denistone East,NSW,AU
3806,203.5.19.1,-33.8378,151.207,,North Sydney,,AU
3807,203.5.25.1,-33.45,151.15,2775,Spencer,NSW,AU
3808,203.5.26.1,-37.8166,144.96,,Melbourne,VIC,AU
3809,203.5.30.1,-33.6088,150.817,,Windsor,NSW,AU
3810,203.5.45.1,-32.7738,151.601,,Ashtonfield,NSW,AU
3811,203.5.59.1,-33.8676,151.208,,Sydney,NSW,AU
3812,203.5.63.1,-33.556,150.727,,Kurmond,NSW,AU
3813,203.5.107.1,-33.8008,151.18,,Chatswood,NSW,AU
3814,203.5.112.1,-27.4769,153.028,,Brisbane,QLD,AU
3815,203.5.119.1,-42.8396,147.512,,Hobart,TAS,AU
3816,203.5.123.1,-34.7167,149.75,2580,Kenmore,NSW,AU
3817,203.5.126.1,-34.9236,138.605,,Adelaide,SA,AU
3818,203.5.127.1,-31.9344,115.872,,Mount Lawley,WA,AU
3819,203.5.144.1,-37.8456,145.046,,Glen Iris,VIC,AU
3820,203.5.183.1,-37.1667,144.1667,3451,Guildford,VIC,AU
3821,203.5.194.1,-33.9317,151.185,,Sydney,NSW,AU
3822,203.5.247.1,-37.8213,144.969,,Melbourne,VIC,AU
3823,203.6.76.1,-35.314,149.108,,Deakin,VIC,AU
3824,203.6.135.1,-27.2599,152.0516,4355,Crows Nest,QLD,AU
3825,203.6.141.1,-37.8966,145.163,,Mulgrave (Unit 8),,AU
3826,203.6.216.1,-37.8107,144.97,,Melbourne,VIC,AU
3827,203.7.130.1,-31.9517,115.852,,Perth,WA,AU
3828,203.7.137.1,-31.9156,115.825,,Mt Hawthorn,,AU
3829,203.7.154.1,-33.823,151.194,,St Leonards,,AU
3830,203.7.159.1,-36.2349,149.128,,Cooma,NSW,AU
3831,203.7.172.1,-31.9612,115.873,,East Perth (2),,AU
3832,203.7.198.1,-35.2621,149.132,,Braddon,ACT,AU
3833,203.7.199.1,-33.8408,151.206,,North Sydney,,AU
3834,203.7.232.1,-37.8318,144.971,,Melbourne,VIC,AU
3835,203.7.236.1,-31.9141,115.932,,Bassendean,WA,AU
3836,203.8.32.1,-37.8171,144.949,,Docklands,VIC,AU
3837,203.8.68.1,-37.8326,144.969,,South Melbourne (City of Port Phillip),,AU
3838,203.8.71.1,-37.8691,145.063,,Malvern East,VIC,AU
3839,203.8.80.1,-33.8244,151.197,,St Leonards,,AU
3840,203.8.89.1,-30.1721,151.0762,2359,Bundarra,NSW,AU
3841,203.8.90.1,-37.862,144.77,,Laverton,VIC,AU
3842,203.8.112.1,-32.039,115.831,,Booragoon,WA,AU
3843,203.8.113.1,-33.7403,151.07,,Pennant Hills,NSW,AU
3844,203.8.120.1,-33.8248,151.19,,Greenwich,NSW,AU
3845,203.8.124.1,-37.811,144.962,,Melbourne,VIC,AU
3846,203.8.125.1,-37.454,144.2964,3458,Blackwood,VIC,AU
3847,203.8.163.1,-34.9253,138.604,,Adelaide,SA,AU
3848,203.8.164.1,-32.017,115.934,,Cannington,WA,AU
3849,203.8.193.1,-33.8367,151.208,,North Sydney,,AU
3850,203.8.194.1,-27.4565,153.038,,Fortitude Valley,QLD,AU
3851,203.8.205.1,-33.7968,151.124,,North Ryde,,AU
3852,203.8.206.1,-33.8218,151.195,,St Leonards (14),,AU
3853,203.8.216.1,-31.9002,115.884,,Dianella,WA,AU
3854,203.8.218.1,-35.3245,149.076,,Curtin,ACT,AU
3855,203.8.219.1,-31.9333,115.769,,City Beach,WA,AU
3856,203.8.221.1,-16.9428,145.772,,Portsmith,,AU
3857,203.8.224.1,-35.3457,149.084,,Phillip (28),,AU
3858,203.9.0.1,-33.8247,151.198,,St Leonards,,AU
3859,203.9.60.1,-37.9318,145.142,,Springvale,VIC,AU
3860,203.9.64.1,-27.4449,153.042,,Bowen Hills,,AU
3861,203.9.102.1,-37.8413,145.267,,Bayswater,VIC,AU
3862,203.9.152.1,-33.8923,151.187,,Newtown,NSW,AU
3863,203.9.156.1,-35.0209,138.601,,Eden Hills,,AU
3864,203.9.157.1,-38.1646,145.149,,Frankston,,AU
3865,203.9.188.1,-31.9489,115.848,,West Perth,,AU
3866,203.9.192.1,-38.5167,143.7167,3236,Forrest,VIC,AU
3867,203.10.0.1,-33.8025,151.212,,Castlecrag,NSW,AU
3868,203.10.2.1,-38.2314,145.05,,Mornington,VIC,AU
3869,203.10.32.1,-35.3062,149.133,,Barton,ACT,AU
3870,203.10.57.1,-27.4713,153.005,,Milton,NSW,AU
3871,203.10.60.1,-35.3039,149.095,,Yarralumla,ACT,AU
3872,203.10.64.1,-33.7841,151.12,,Macquarie Park,NSW,AU
3873,203.10.76.1,-35.2383,149.065,,Belconnen,ACT,AU
3874,203.10.77.1,-35.3322,149.167,,Fyshwick,ACT,AU
3875,203.10.78.1,-33.4859,151.325,,Woy Woy,NSW,AU
3876,203.10.79.1,-27.4988,153.011,,St Lucia,,AU
3877,203.10.89.1,-28.0741,153.415,,Gold Coast,QLD,AU
3878,203.10.93.1,-34.929,138.613,,Adelaide,SA,AU
3879,203.10.120.1,-34.3157,115.1592,6290,Augusta,WA,AU
3880,203.10.123.1,-33.7746,151.079,,Epping,NSW,AU
3881,203.10.126.1,-37.35,143.9667,3364,Kingston,VIC,AU
3882,203.11.64.1,-33.8106,151.135,,East Ryde,,AU
3883,203.11.68.1,-28.6667,153.4,2480,Rosebank,NSW,AU
3884,203.11.69.1,-31.9786,115.82,,Crawley,WA,AU
3885,203.11.73.1,-37.7814,144.981,,North Fitzroy,VIC,AU
3886,203.11.80.1,-37.8159,144.965,,Melbourne,VIC,AU
3887,203.11.81.1,-37.899,145.139,,Mount Waverley (7),,AU
3888,203.11.88.1,-31.8885,115.906,,Perth,WA,AU
3889,203.11.90.1,-34.9288,138.591,,Adelaide,SA,AU
3890,203.11.92.1,-33.8371,151.215,,Neutral Bay,NSW,AU
3891,203.11.97.1,-33.8658,151.205,,Sydney,NSW,AU
3892,203.11.108.1,-31.9538,115.853,,Perth (1),,AU
3893,203.11.112.1,-32.8974,151.736,,Mayfield,TAS,AU
3894,203.11.113.1,-32.0634,115.831,,Murdoch,WA,AU
3895,203.11.115.1,-37.8181,144.962,,Melbourne,VIC,AU
3896,203.11.120.1,-31.8629,115.822,,Balcatta,WA,AU
3897,203.11.127.1,-33.3282,151.427,,Berkeley Vale,NSW,AU
3898,203.11.144.1,-33.8799,151.208,,Sydney (11),,AU
3899,203.11.168.1,-33.804,151.146,,Lane Cove,NSW,AU
3900,203.11.187.1,-33.8225,151.195,,St Leonards (60),,AU
3901,203.11.192.1,-37.837,144.974,,Melbourne (2),,AU
3902,203.11.221.1,-37.8573,145.087,,Glen Iris,VIC,AU
3903,203.11.222.1,-37.8574,145.087,,Glen Iris,VIC,AU
3904,203.12.0.1,-33.7962,151.277,,Fairlight,NSW,AU
3905,203.12.22.1,-37.837,145.165,,Forest Hill,VIC,AU
3906,203.12.28.1,-31.4343,152.908,,Port Macquarie,NSW,AU
3907,203.12.38.1,-31.954,115.854,,Perth,WA,AU
3908,203.12.43.1,-32.0515,115.816,,Winthrop,WA,AU
3909,203.12.51.1,-26.0667,152.5833,4570,Curra,QLD,AU
3910,203.12.52.1,-37.8332,145.056,,Camberwell,VIC,AU
3911,203.12.54.1,-31.9471,115.853,,Northbridge,WA,AU
3912,203.12.55.1,-42.4333,147.1333,7030,Apsley,TAS,AU
3913,203.12.82.1,-36.1396,146.9514,3691,Killara,VIC,AU
3914,203.12.112.1,-37.8128,145.081,,Balwyn,VIC,AU
3915,203.12.113.1,-37.8448,144.98,,Melbourne,VIC,AU
3916,203.12.116.1,-27.4709,153.023,,Brisbane,QLD,AU
3917,203.12.129.1,-33.8232,151.196,,St Leonards,,AU
3918,203.12.131.1,-33.8734,151.213,,Sydney,NSW,AU
3919,203.12.208.1,-31.4365,152.6768,2446,Beechwood,NSW,AU
3920,203.12.209.1,-32.0018,115.919,,Bentley,WA,AU
3921,203.12.218.1,-34.4247,150.894,,Wollongong,NSW,AU
3922,203.12.224.1,-31.8094,115.742,,Hillarys,WA,AU
3923,203.12.225.1,-33.8186,151.193,,St Leonards,,AU
3924,203.12.227.1,-37.7394,145.029,,Preston (W44),,AU
3925,203.12.230.1,-16.8747,145.754,,Cairns,QLD,AU
3926,203.12.234.1,-37.8521,144.981,,Melbourne,VIC,AU
3927,203.12.235.1,-31.938,115.797,,Perth,WA,AU
3928,203.12.251.1,-31.9556,115.856,,Perth,WA,AU
3929,203.13.16.1,-31.8671,116.041,,Stratton,WA,AU
3930,203.13.47.1,-37.8722,144.999,,St Kilda East,,AU
3931,203.13.48.1,-35.3254,149.083,,Curtin,ACT,AU
3932,203.13.73.1,-19.2719,146.791,,Hyde Park (14),,AU
3933,203.13.76.1,-38.3497,144.9281,3938,McCrae,VIC,AU
3934,203.13.90.1,-25.1,152.55,4660,Woodgate,QLD,AU
3935,203.13.164.1,-31.9504,115.861,,Perth,WA,AU
3936,203.13.165.1,-38.1034,145.15,,Seaford,VIC,AU
3937,203.13.223.1,-33.8452,151.21,,Milsons Point (1),,AU
3938,203.13.228.1,-31.9497,115.844,,West Perth,,AU
3939,203.13.238.1,-26.9167,120.7667,,Ives,WA,AU
3940,203.14.29.1,-33.8725,151.219,,Woolloomooloo,NSW,AU
3941,203.14.39.1,-33.8688,151.206,,Sydney (9),,AU
3942,203.14.48.1,-33.8234,151.193,,St Leonards,,AU
3943,203.14.50.1,-33.7632,151.268,,Brookvale,NSW,AU
3944,203.14.55.1,-31.9549,115.856,,Perth (16th),,AU
3945,203.14.58.1,-33.7942,150.997,,Northmead (3b),,AU
3946,203.14.98.1,-37.9719,145.2,,Dandenong,,AU
3947,203.14.100.1,-17.3724,145.379,,Moomin,,AU
3948,203.14.120.1,-16.9182,145.75,,Manunda,QLD,AU
3949,203.14.160.1,-37.5381,143.821,,Wendouree,VIC,AU
3950,203.14.165.1,-37.8506,144.98,,Melbourne,VIC,AU
3951,203.14.198.1,-31.8992,115.809,,Osborne Park,,AU
3952,203.14.210.1,-33.9268,150.858,,Hoxton Park,NSW,AU
3953,203.14.230.1,-35.2807,149.128,,Canberra,ACT,AU
3954,203.14.245.1,-33.8918,151.176,,Sydney,NSW,AU
3955,203.15.92.1,-32.5361,115.742,,Mandurah,WA,AU
3956,203.15.93.1,-34.9063,138.594,,North Adelaide,,AU
3957,203.15.95.1,-33.8211,151.122,,Gladesville,NSW,AU
3958,203.15.106.1,-34.9274,138.626,,Norwood,NSW,AU
3959,203.15.111.1,-37.7269,144.913,,Moonee Valley,,AU
3960,203.15.138.1,-32.0195,115.939,,Cannington,WA,AU
3961,203.15.141.1,-30.7825,121.463,,Boulder,WA,AU
3962,203.15.155.1,-33.7797,151.126,,Macquarie Park,NSW,AU
3963,203.15.175.1,-37.9455,145.078,,Moorabbin,VIC,AU
3964,203.15.245.1,-31.942,115.841,,West Leederville,,AU
3965,203.15.249.1,-37.8109,144.958,,Melbourne,VIC,AU
3966,203.15.250.1,-34.9454,138.524,,Adelaide,SA,AU
3967,203.15.254.1,-37.7947,145.132,,Doncaster,VIC,AU
3968,203.16.26.1,-27.5372,153.078,,Mount Gravatt,QLD,AU
3969,203.16.36.1,-33.8071,151.148,,Lane Cove West (6),,AU
